nature_id,nature_frlabel,count
http://www.wikidata.org/entity/Q373661,cupule,10
http://www.wikidata.org/entity/Q628179,sentier,10
http://www.wikidata.org/entity/Q29553,sanctuaire,10
http://www.wikidata.org/entity/Q15206795,salle des expositions,10
http://www.wikidata.org/entity/Q93184,dessin,10
http://www.wikidata.org/entity/Q762042,venelle,10
http://www.wikidata.org/entity/Q8072,volcan,9
http://www.wikidata.org/entity/Q1450662,Gouvernement français,9
http://www.wikidata.org/entity/Q1261499,bataille navale,9
http://www.wikidata.org/entity/Q2221906,lieu,9
http://www.wikidata.org/entity/Q2631496,division électorale des élections européennes,9
http://www.wikidata.org/entity/Q18087867,direction ministérielle,9
http://www.wikidata.org/entity/Q1329623,centre culturel,9
http://www.wikidata.org/entity/Q3330843,musée de la ville de Paris,9
http://www.wikidata.org/entity/Q3055118,Entité singulière de population,9
http://www.wikidata.org/entity/Q1509716,collégiale,9
http://www.wikidata.org/entity/Q3412193,Pôle de compétitivité,9
http://www.wikidata.org/entity/Q170483,voilier,9
http://www.wikidata.org/entity/Q1068623,émetteur de télévision,9
http://www.wikidata.org/entity/Q2421212,caborde,9
http://www.wikidata.org/entity/Q22667,chemin de fer,9
http://www.wikidata.org/entity/Q622666,tour de siège,9
http://www.wikidata.org/entity/Q3593580,Îlet,9
http://www.wikidata.org/entity/Q1459186,collège,9
http://www.wikidata.org/entity/Q1398920,conseil général,9
http://www.wikidata.org/entity/Q16544740,cours,9
http://www.wikidata.org/entity/Q3284597,malouinière,9
http://www.wikidata.org/entity/Q49833,éolienne,9
http://www.wikidata.org/entity/Q2230328,pierre à cupules,9
http://www.wikidata.org/entity/Q950431,pont tournant,9
http://www.wikidata.org/entity/Q285389,Championnats du monde de patinage artistique,8
http://www.wikidata.org/entity/Q1970725,région naturelle,8
http://www.wikidata.org/entity/Q368860,Tournoi de tennis de Strasbourg,8
http://www.wikidata.org/entity/Q178743,stèle,8
http://www.wikidata.org/entity/Q858485,ligne à grande vitesse,8
http://www.wikidata.org/entity/Q2972684,cimetière parisien,8
http://www.wikidata.org/entity/Q17074763,escadrille,8
http://www.wikidata.org/entity/Q13439060,appellation d'origine protégée,8
http://www.wikidata.org/entity/Q166280,société anonyme,8
http://www.wikidata.org/entity/Q75520,plateau,8
http://www.wikidata.org/entity/Q14276458,pont en arc par-dessous,8
http://www.wikidata.org/entity/Q168565,Station fantôme,8
http://www.wikidata.org/entity/Q15991303,ligue de football,8
http://www.wikidata.org/entity/Q167270,marque,8
http://www.wikidata.org/entity/Q47521,ruisseau,8
http://www.wikidata.org/entity/Q1311958,tunnel ferroviaire,8
http://www.wikidata.org/entity/Q19757,théâtre romain,8
http://www.wikidata.org/entity/Q200141,nécropole,8
http://www.wikidata.org/entity/Q15416,programme télévisé,8
http://www.wikidata.org/entity/Q277759,série de livres,8
http://www.wikidata.org/entity/Q5393308,temple bouddhique,8
http://www.wikidata.org/entity/Q2828716,Aires coutumières de Nouvelle-Calédonie,8
http://www.wikidata.org/entity/Q256020,auberge,8
http://www.wikidata.org/entity/Q181623,entrepôt,8
http://www.wikidata.org/entity/Q159719,centrale électrique,8
http://www.wikidata.org/entity/Q200334,clocher,8
http://www.wikidata.org/entity/Q4157074,démarcation des frontières,8
http://www.wikidata.org/entity/Q513550,ermitage,8
http://www.wikidata.org/entity/Q2175765,station de tramway,8
http://www.wikidata.org/entity/Q482994,album,8
http://www.wikidata.org/entity/Q180958,faculté,8
http://www.wikidata.org/entity/Q16463,lycée,8
http://www.wikidata.org/entity/Q135436,École normale supérieure,7
http://www.wikidata.org/entity/Q210167,développeur de jeux vidéo,7
http://www.wikidata.org/entity/Q3591586,"établissement public à caractère scientifique, culturel et professionnel",7
http://www.wikidata.org/entity/Q3591583,établissement public à caractère industriel et commercial,7
http://www.wikidata.org/entity/Q7328910,collection,7
http://www.wikidata.org/entity/Q968159,mouvement artistique,7
http://www.wikidata.org/entity/Q20653563,Groupe Sportif I,7
http://www.wikidata.org/entity/Q37901,détroit,7
http://www.wikidata.org/entity/Q45382,coup d'État,7
http://www.wikidata.org/entity/Q20667921,type de division administrative en France,7
http://www.wikidata.org/entity/Q38723,"facultés, écoles doctorales et grandes écoles",7
http://www.wikidata.org/entity/Q1378975,palais des congrès,7
http://www.wikidata.org/entity/Q3215290,lac artificiel,7
http://www.wikidata.org/entity/Q350895,village abandonné,7
http://www.wikidata.org/entity/Q3558198,Vignoble du Beaujolais,7
http://www.wikidata.org/entity/Q162633,académie,7
http://www.wikidata.org/entity/Q150784,gorge,7
http://www.wikidata.org/entity/Q1792571,prix artistique,7
http://www.wikidata.org/entity/Q17479289,course hippique,7
http://www.wikidata.org/entity/Q54050,colline,7
http://www.wikidata.org/entity/Q869121,Championnats d'Europe de patinage artistique,7
http://www.wikidata.org/entity/Q81669,arsenal,7
http://www.wikidata.org/entity/Q1190554,événement,7
http://www.wikidata.org/entity/Q81672,attentat,7
http://www.wikidata.org/entity/Q172754,Exposition internationale,7
http://www.wikidata.org/entity/Q736917,formation géologique,7
http://www.wikidata.org/entity/Q15298041,barrière d'octroi,7
http://www.wikidata.org/entity/Q1664720,institut,7
http://www.wikidata.org/entity/Q1788716,décoration militaire,7
http://www.wikidata.org/entity/Q513691,Quatre jours de Dunkerque,7
http://www.wikidata.org/entity/Q853854,tour horloge,7
http://www.wikidata.org/entity/Q385557,abattoir,7
http://www.wikidata.org/entity/Q2342385,aire urbaine,7
http://www.wikidata.org/entity/Q1021645,immeuble de bureaux,7
http://www.wikidata.org/entity/Q19826646,borne méridienne,7
http://www.wikidata.org/entity/Q1059324,centre hospitalier universitaire,7
http://www.wikidata.org/entity/Q17350442,site,7
http://www.wikidata.org/entity/Q133215,casino,7
http://www.wikidata.org/entity/Q921099,borne frontière,7
http://www.wikidata.org/entity/Q280209,mas,7
http://www.wikidata.org/entity/Q36539,four,7
http://www.wikidata.org/entity/Q59772,four à chaux,7
http://www.wikidata.org/entity/Q11981826,copie,7
http://www.wikidata.org/entity/Q10373548,distillerie de whisky,7
http://www.wikidata.org/entity/Q493694,moulin à marée,7
http://www.wikidata.org/entity/Q3364603,parc naturel marin,7
http://www.wikidata.org/entity/Q3508250,syndicat de communes,7
http://www.wikidata.org/entity/Q1639354,église simultanée,7
http://www.wikidata.org/entity/Q653038,Foire internationale d'art contemporain,7
http://www.wikidata.org/entity/Q20646667,étape de plaine,7
http://www.wikidata.org/entity/Q1863818,musée maritime,6
http://www.wikidata.org/entity/Q245065,organisation intergouvernementale,6
http://www.wikidata.org/entity/Q20074337,écurie automobile,6
http://www.wikidata.org/entity/Q20653564,Groupe Sportif II,6
http://www.wikidata.org/entity/Q269770,internat,6
http://www.wikidata.org/entity/Q13406554,compétition sportive,6
http://www.wikidata.org/entity/Q213441,magasin,6
http://www.wikidata.org/entity/Q131183,cabaret,6
http://www.wikidata.org/entity/Q149621,district,6
http://www.wikidata.org/entity/Q506424,Championnats du monde de cyclisme sur route,6
http://www.wikidata.org/entity/Q645883,opération militaire,6
http://www.wikidata.org/entity/Q6154783,WorldTeam,6
http://www.wikidata.org/entity/Q184644,école supérieure de musique,6
http://www.wikidata.org/entity/Q265609,Open de Nice,6
http://www.wikidata.org/entity/Q5031071,tunnel canal,6
http://www.wikidata.org/entity/Q3587397,élections régionales en France,6
http://www.wikidata.org/entity/Q1061151,massif,6
http://www.wikidata.org/entity/Q974968,parc miniature,6
http://www.wikidata.org/entity/Q4387609,bureau d'architecture,6
http://www.wikidata.org/entity/Q1478437,compétition de football,6
http://www.wikidata.org/entity/Q255595,ossuaire,6
http://www.wikidata.org/entity/Q353344,comté,6
http://www.wikidata.org/entity/Q15982170,parc de loisirs,6
http://www.wikidata.org/entity/Q17524420,aspect de l'histoire,6
http://www.wikidata.org/entity/Q1435994,gouffre,6
http://www.wikidata.org/entity/Q576727,Classic Sud Ardèche,6
http://www.wikidata.org/entity/Q671735,médiathèque,6
http://www.wikidata.org/entity/Q21282141,dolmen à transept,6
http://www.wikidata.org/entity/Q571,livre,6
http://www.wikidata.org/entity/Q3457472,réserve naturelle en Corse,6
http://www.wikidata.org/entity/Q16510064,rencontre sportive,6
http://www.wikidata.org/entity/Q166735,marais,6
http://www.wikidata.org/entity/Q36794,porte,6
http://www.wikidata.org/entity/Q274153,château d'eau,6
http://www.wikidata.org/entity/Q5398426,série télévisée,6
http://www.wikidata.org/entity/Q7493941,abri,6
http://www.wikidata.org/entity/Q1474754,mire,6
http://www.wikidata.org/entity/Q3116478,grenier à sel,6
http://www.wikidata.org/entity/Q498002,téléphérique,6
http://www.wikidata.org/entity/Q81851,bastion,6
http://www.wikidata.org/entity/Q2887690,bastide,6
http://www.wikidata.org/entity/Q838948,œuvre d’art,6
http://www.wikidata.org/entity/Q87167,manuscrit,6
http://www.wikidata.org/entity/Q811430,structure construite,6
http://www.wikidata.org/entity/Q258313,cellier,6
http://www.wikidata.org/entity/Q22652,espace vert,6
http://www.wikidata.org/entity/Q192619,crypte,6
http://www.wikidata.org/entity/Q14562306,bas-relief,6
http://www.wikidata.org/entity/Q321053,cénotaphe,6
http://www.wikidata.org/entity/Q3477348,secteur,6
http://www.wikidata.org/entity/Q1251750,distillerie,6
http://www.wikidata.org/entity/Q3575769,zone d'aménagement concerté,6
http://www.wikidata.org/entity/Q82101,fortin militaire,6
http://www.wikidata.org/entity/Q1004,bande dessinée,6
http://www.wikidata.org/entity/Q280413,Centre national de la recherche scientifique,6
http://www.wikidata.org/entity/Q951791,relais de poste,6
http://www.wikidata.org/entity/Q252021,villa rustica,6
http://www.wikidata.org/entity/Q299193,Tournoi de Bordeaux,6
http://www.wikidata.org/entity/Q3253281,étang,6
http://www.wikidata.org/entity/Q964444,croix pattée,6
http://www.wikidata.org/entity/Q573344,fleuve,6
http://www.wikidata.org/entity/Q335261,ornement,6
http://www.wikidata.org/entity/Q895060,jeu de boules,5
http://www.wikidata.org/entity/Q1437459,système montagneux,5
http://www.wikidata.org/entity/Q32880,style architectural,5
http://www.wikidata.org/entity/Q79913,organisation non gouvernementale,5
http://www.wikidata.org/entity/Q719487,collectivité d'outre-mer,5
http://www.wikidata.org/entity/Q740752,entreprise de transport,5
http://www.wikidata.org/entity/Q1402592,groupe d'îles,5
http://www.wikidata.org/entity/Q21528930,réseau ou mouvement de résistance française,5
http://www.wikidata.org/entity/Q653208,monolithe,5
http://www.wikidata.org/entity/Q2485448,fédération sportive,5
http://www.wikidata.org/entity/Q13691,île artificielle,5
http://www.wikidata.org/entity/Q3957,bourg,5
http://www.wikidata.org/entity/Q187579,24 Heures du Mans,5
http://www.wikidata.org/entity/Q47053,estuaire,5
http://www.wikidata.org/entity/Q15099348,réseau de métro,5
http://www.wikidata.org/entity/Q3397516,pont en béton armé,5
http://www.wikidata.org/entity/Q1440300,tour d'observation,5
http://www.wikidata.org/entity/Q35749,parlement,5
http://www.wikidata.org/entity/Q1880708,saline,5
http://www.wikidata.org/entity/Q249556,entreprise ferroviaire,5
http://www.wikidata.org/entity/Q1254933,observatoire astronomique,5
http://www.wikidata.org/entity/Q10517054,équipe de handball,5
http://www.wikidata.org/entity/Q510548,Tour méditerranéen cycliste professionnel,5
http://www.wikidata.org/entity/Q1339195,bâtiment voyageurs,5
http://www.wikidata.org/entity/Q867242,périodique de bande dessinée,5
http://www.wikidata.org/entity/Q1762524,ville nouvelle française,5
http://www.wikidata.org/entity/Q12511,escalier,5
http://www.wikidata.org/entity/Q667276,exposition artistique,5
http://www.wikidata.org/entity/Q48498,manuscrit enluminé,5
http://www.wikidata.org/entity/Q12783,jardin à l'anglaise,5
http://www.wikidata.org/entity/Q214252,écurie,5
http://www.wikidata.org/entity/Q200764,librairie,5
http://www.wikidata.org/entity/Q42998,orchestre,5
http://www.wikidata.org/entity/Q3329412,musée archéologique,5
http://www.wikidata.org/entity/Q1324355,géoparc,5
http://www.wikidata.org/entity/Q12516,pyramide,5
http://www.wikidata.org/entity/Q494829,gare routière,5
http://www.wikidata.org/entity/Q16670127,pile,5
http://www.wikidata.org/entity/Q5030901,monument aux morts canadien,5
http://www.wikidata.org/entity/Q7315048,Pôle de recherches,5
http://www.wikidata.org/entity/Q1141470,duo comique,5
http://www.wikidata.org/entity/Q18648725,carmel,5
http://www.wikidata.org/entity/Q372934,bloc erratique,5
http://www.wikidata.org/entity/Q627236,cité ouvrière,5
http://www.wikidata.org/entity/Q2565995,clocher de tourmente,5
http://www.wikidata.org/entity/Q3973051,filature textile,5
http://www.wikidata.org/entity/Q1339459,enclos paroissial,5
http://www.wikidata.org/entity/Q641406,terrasse,5
http://www.wikidata.org/entity/Q253893,glacière,5
http://www.wikidata.org/entity/Q184949,hippodrome antique,5
http://www.wikidata.org/entity/Q431289,marque commerciale,5
http://www.wikidata.org/entity/Q35872,bateau,5
http://www.wikidata.org/entity/Q1454583,temple maçonnique,5
http://www.wikidata.org/entity/Q464980,exposition,5
http://www.wikidata.org/entity/Q37654,marché,5
http://www.wikidata.org/entity/Q53060,portail,5
http://www.wikidata.org/entity/Q1529,rond-point,5
http://www.wikidata.org/entity/Q1365704,rotonde ferroviaire,5
http://www.wikidata.org/entity/Q15904214,pressoir,5
http://www.wikidata.org/entity/Q2375914,Syndicat intercommunal à vocations multiples,5
http://www.wikidata.org/entity/Q718893,théâtre militaire,5
http://www.wikidata.org/entity/Q745456,cluster,5
http://www.wikidata.org/entity/Q1754568,Paris-Bourges,5
http://www.wikidata.org/entity/Q954501,arche naturelle,5
http://www.wikidata.org/entity/Q2978772,Clef de voûte,5
http://www.wikidata.org/entity/Q20719642,région française depuis 2016,5
http://www.wikidata.org/entity/Q3441712,Ronde pévéloise,5
http://www.wikidata.org/entity/Q202216,département d'outre-mer,5
http://www.wikidata.org/entity/Q20097897,fortification maritime,4
http://www.wikidata.org/entity/Q7725634,œuvre littéraire,4
http://www.wikidata.org/entity/Q14296,domaine de premier niveau,4
http://www.wikidata.org/entity/Q484652,organisation internationale,4
http://www.wikidata.org/entity/Q1223230,pont romain,4
http://www.wikidata.org/entity/Q748019,société savante,4
http://www.wikidata.org/entity/Q1542938,Grand établissement,4
http://www.wikidata.org/entity/Q15275719,événement périodique,4
http://www.wikidata.org/entity/Q625298,traité de paix,4
http://www.wikidata.org/entity/Q194188,base de lancement,4
http://www.wikidata.org/entity/Q623109,ligue sportive,4
http://www.wikidata.org/entity/Q49848,document,4
http://www.wikidata.org/entity/Q15310171,port maritime,4
http://www.wikidata.org/entity/Q15911314,association,4
http://www.wikidata.org/entity/Q91122,casemate,4
http://www.wikidata.org/entity/Q13405588,sentier de randonnée de longue distance,4
http://www.wikidata.org/entity/Q3333855,métropole,4
http://www.wikidata.org/entity/Q124734,révolte,4
http://www.wikidata.org/entity/Q2826027,Affaire politico-financière,4
http://www.wikidata.org/entity/Q3551775,université en France,4
http://www.wikidata.org/entity/Q890545,barrage voûte,4
http://www.wikidata.org/entity/Q1473250,Championnats du monde de judo,4
http://www.wikidata.org/entity/Q665487,diocèse,4
http://www.wikidata.org/entity/Q630531,french wine,4
http://www.wikidata.org/entity/Q46686,retable,4
http://www.wikidata.org/entity/Q423208,école privée,4
http://www.wikidata.org/entity/Q4438121,organisation sportive,4
http://www.wikidata.org/entity/Q178193,bateau à vapeur,4
http://www.wikidata.org/entity/Q8513,base de données,4
http://www.wikidata.org/entity/Q1898246,pont levant,4
http://www.wikidata.org/entity/Q18558685,autorité publique indépendante,4
http://www.wikidata.org/entity/Q1378781,Obédience maçonnique,4
http://www.wikidata.org/entity/Q18002896,société de production télévisuelle,4
http://www.wikidata.org/entity/Q131295,lupanar,4
http://www.wikidata.org/entity/Q353027,véloroute,4
http://www.wikidata.org/entity/Q152716,Classic Loire-Atlantique,4
http://www.wikidata.org/entity/Q2143781,école d'art dramatique,4
http://www.wikidata.org/entity/Q878123,course,4
http://www.wikidata.org/entity/Q1055465,pont à poutres,4
http://www.wikidata.org/entity/Q42948,mur,4
http://www.wikidata.org/entity/Q93352,côte,4
http://www.wikidata.org/entity/Q88205,camp romain,4
http://www.wikidata.org/entity/Q19832712,division administrative historique,4
http://www.wikidata.org/entity/Q282,vin,4
http://www.wikidata.org/entity/Q18560568,salon périodique,4
http://www.wikidata.org/entity/Q3199915,massacre,4
http://www.wikidata.org/entity/Q1322323,itinéraire,4
http://www.wikidata.org/entity/Q15284002,exposition temporaire,4
http://www.wikidata.org/entity/Q502074,héliport,4
http://www.wikidata.org/entity/Q1542343,label indépendant,4
http://www.wikidata.org/entity/Q44865,cuirassier,4
http://www.wikidata.org/entity/Q146591,parallèle,4
http://www.wikidata.org/entity/Q15303456,stade de rugby à XV,4
http://www.wikidata.org/entity/Q291177,roseraie,4
http://www.wikidata.org/entity/Q1759852,parc de sculptures,4
http://www.wikidata.org/entity/Q2120466,université pontificale,4
http://www.wikidata.org/entity/Q1699583,voie d'escalade,4
http://www.wikidata.org/entity/Q22908,maison de retraite,4
http://www.wikidata.org/entity/Q188507,appartement,4
http://www.wikidata.org/entity/Q676050,centre historique,4
http://www.wikidata.org/entity/Q11396960,société de production,4
http://www.wikidata.org/entity/Q1542681,Cholet-Pays de Loire,4
http://www.wikidata.org/entity/Q2707796,intercommunalité en France,4
http://www.wikidata.org/entity/Q14869485,régiment blindé,4
http://www.wikidata.org/entity/Q3579160,éditeur de presse,4
http://www.wikidata.org/entity/Q3550864,unité mixte de recherche,4
http://www.wikidata.org/entity/Q18328097,distinction de bravoure,4
http://www.wikidata.org/entity/Q1088157,Chrono des Nations-Les Herbiers-Vendée,4
http://www.wikidata.org/entity/Q11266439,modèle de Wikimédia,4
http://www.wikidata.org/entity/Q1320830,passage,4
http://www.wikidata.org/entity/Q1555508,programme radiophonique,4
http://www.wikidata.org/entity/Q27948,liste,4
http://www.wikidata.org/entity/Q170173,yacht,4
http://www.wikidata.org/entity/Q1198413,camp militaire,4
http://www.wikidata.org/entity/Q3815129,bassin,4
http://www.wikidata.org/entity/Q101687,autel,4
http://www.wikidata.org/entity/Q4167410,page d'homonymie de Wikimedia,4
http://www.wikidata.org/entity/Q13417114,maison noble,4
http://www.wikidata.org/entity/Q3067776,faïencerie,4
http://www.wikidata.org/entity/Q199451,pagode,4
http://www.wikidata.org/entity/Q3000944,cour d'appel,4
http://www.wikidata.org/entity/Q19479037,série de sculptures,4
http://www.wikidata.org/entity/Q2304313,gabare,4
http://www.wikidata.org/entity/Q17628400,folie,4
http://www.wikidata.org/entity/Q155271,laboratoire d'idées,4
http://www.wikidata.org/entity/Q2387974,hôpital militaire,4
http://www.wikidata.org/entity/Q1092993,barque,4
http://www.wikidata.org/entity/Q3469910,salle des arts du spectacle,4
http://www.wikidata.org/entity/Q3578324,école primaire,4
http://www.wikidata.org/entity/Q3578542,école élémentaire,4
http://www.wikidata.org/entity/Q8436,famille,4
http://www.wikidata.org/entity/Q33384,dialecte,4
http://www.wikidata.org/entity/Q1406569,léproserie,4
http://www.wikidata.org/entity/Q3413345,quartier de Toulouse,4
http://www.wikidata.org/entity/Q3412210,pôle métropolitain,4
http://www.wikidata.org/entity/Q271669,modelé,4
http://www.wikidata.org/entity/Q15494038,organisation d'espéranto,4
http://www.wikidata.org/entity/Q918230,villa romaine,4
http://www.wikidata.org/entity/Q1348006,îlot urbain,4
http://www.wikidata.org/entity/Q1266381,Duo Normand,4
http://www.wikidata.org/entity/Q1543675,Tour de Vendée,4
http://www.wikidata.org/entity/Q20738667,équipe cycliste nationale espoirs,4
http://www.wikidata.org/entity/Q1071285,Marathon de Paris,4
http://www.wikidata.org/entity/Q309481,nécrologie,4
http://www.wikidata.org/entity/Q391414,élément d'architecture,4
http://www.wikidata.org/entity/Q19595382,propriété pour notice d’autorité de personnalités,4
http://www.wikidata.org/entity/Q15123870,lithographie,4
http://www.wikidata.org/entity/Q260858,Championnat d'Europe de football,3
http://www.wikidata.org/entity/Q12973014,équipe sportive,3
http://www.wikidata.org/entity/Q1284645,édit,3
http://www.wikidata.org/entity/Q7210356,organisation politique,3
http://www.wikidata.org/entity/Q7994,Grand Prix automobile d'Europe,3
http://www.wikidata.org/entity/Q328468,camp de concentration nazi,3
http://www.wikidata.org/entity/Q507619,chaîne de magasins,3
http://www.wikidata.org/entity/Q15259995,tournoi récurrent,3
http://www.wikidata.org/entity/Q1581509,brasserie,3
http://www.wikidata.org/entity/Q380093,école de cinéma,3
http://www.wikidata.org/entity/Q22715,vignoble,3
http://www.wikidata.org/entity/Q188443,micronation,3
http://www.wikidata.org/entity/Q1371037,université de technologie,3
http://www.wikidata.org/entity/Q15720476,club de volley-ball,3
http://www.wikidata.org/entity/Q1976594,parc scientifique,3
http://www.wikidata.org/entity/Q1797122,cité d'artistes,3
http://www.wikidata.org/entity/Q1907114,aire urbaine,3
http://www.wikidata.org/entity/Q741118,court de tennis,3
http://www.wikidata.org/entity/Q184296,tapisserie,3
http://www.wikidata.org/entity/Q23691,hymne national,3
http://www.wikidata.org/entity/Q732948,Société de vie apostolique,3
http://www.wikidata.org/entity/Q125191,photographie,3
http://www.wikidata.org/entity/Q1368848,revue littéraire,3
http://www.wikidata.org/entity/Q477396,cirque romain,3
http://www.wikidata.org/entity/Q338313,parc de bureaux,3
http://www.wikidata.org/entity/Q7944,séisme,3
http://www.wikidata.org/entity/Q750215,tuerie de masse,3
http://www.wikidata.org/entity/Q729477,Route Adélie de Vitré,3
http://www.wikidata.org/entity/Q1827,vin rouge,3
http://www.wikidata.org/entity/Q190752,cour suprême,3
http://www.wikidata.org/entity/Q375336,studio de cinéma,3
http://www.wikidata.org/entity/Q16323955,service de transport ferroviaire,3
http://www.wikidata.org/entity/Q12277,arc,3
http://www.wikidata.org/entity/Q3231690,modèle de voiture,3
http://www.wikidata.org/entity/Q891723,Société anonyme avec appel public à l'épargne,3
http://www.wikidata.org/entity/Q233324,séminaire,3
http://www.wikidata.org/entity/Q186117,frise chronologique,3
http://www.wikidata.org/entity/Q830528,vélodrome,3
http://www.wikidata.org/entity/Q3408484,province de la Nouvelle-Calédonie,3
http://www.wikidata.org/entity/Q243778,potence,3
http://www.wikidata.org/entity/Q623605,minoterie,3
http://www.wikidata.org/entity/Q210077,baptistère,3
http://www.wikidata.org/entity/Q80877,réacteur nucléaire,3
http://www.wikidata.org/entity/Q483373,Rame automotrice électrique,3
http://www.wikidata.org/entity/Q13402959,train à grande vitesse,3
http://www.wikidata.org/entity/Q124757,émeute,3
http://www.wikidata.org/entity/Q679165,escadrille,3
http://www.wikidata.org/entity/Q187456,bar,3
http://www.wikidata.org/entity/Q1812109,Championnat du monde de 3 bandes,3
http://www.wikidata.org/entity/Q163740,organisme sans but lucratif,3
http://www.wikidata.org/entity/Q9826,high school,3
http://www.wikidata.org/entity/Q19844914,bâtiment universitaire,3
http://www.wikidata.org/entity/Q376,horloge,3
http://www.wikidata.org/entity/Q1147475,Championnats du monde de cyclo-cross,3
http://www.wikidata.org/entity/Q6558431,centrale au charbon,3
http://www.wikidata.org/entity/Q405510,Tour de Picardie,3
http://www.wikidata.org/entity/Q187223,lagune,3
http://www.wikidata.org/entity/Q3417021,Radios locales en France,3
http://www.wikidata.org/entity/Q268195,tramway de Mulhouse,3
http://www.wikidata.org/entity/Q180174,fabrique de jardin,3
http://www.wikidata.org/entity/Q606304,tramway de Bordeaux,3
http://www.wikidata.org/entity/Q1740966,réseau de transport en commun routier,3
http://www.wikidata.org/entity/Q13883136,fonderie,3
http://www.wikidata.org/entity/Q283977,parvis,3
http://www.wikidata.org/entity/Q192375,hangar,3
http://www.wikidata.org/entity/Q178692,grue,3
http://www.wikidata.org/entity/Q18691599,military facility,3
http://www.wikidata.org/entity/Q1421557,light art,3
http://www.wikidata.org/entity/Q140247,monocamérisme,3
http://www.wikidata.org/entity/Q2945053,centre d'art contemporain,3
http://www.wikidata.org/entity/Q1129261,Mouvement pro-vie,3
http://www.wikidata.org/entity/Q176799,unité militaire,3
http://www.wikidata.org/entity/Q4539,coopérative,3
http://www.wikidata.org/entity/Q326561,chalutier,3
http://www.wikidata.org/entity/Q31728,administration publique,3
http://www.wikidata.org/entity/Q891854,attentat à la bombe,3
http://www.wikidata.org/entity/Q1123526,chambre de commerce,3
http://www.wikidata.org/entity/Q13580385,borne géographique,3
http://www.wikidata.org/entity/Q2971972,châtelet,3
http://www.wikidata.org/entity/Q204776,banc,3
http://www.wikidata.org/entity/Q583157,conseil régional,3
http://www.wikidata.org/entity/Q2973941,circonscription législative,3
http://www.wikidata.org/entity/Q11681271,département de conservation du Louvre,3
http://www.wikidata.org/entity/Q124282,darse,3
http://www.wikidata.org/entity/Q3579101,édifice,3
http://www.wikidata.org/entity/Q3457065,réseau universitaire,3
http://www.wikidata.org/entity/Q168983,incendie,3
http://www.wikidata.org/entity/Q207338,quatuor à cordes,3
http://www.wikidata.org/entity/Q1424449,pavillon de chasse,3
http://www.wikidata.org/entity/Q2831984,album de bande dessinée,3
http://www.wikidata.org/entity/Q1153108,multiplexe,3
http://www.wikidata.org/entity/Q3126170,kiosque à musique,3
http://www.wikidata.org/entity/Q159334,école secondaire,3
http://www.wikidata.org/entity/Q175331,manifestation,3
http://www.wikidata.org/entity/Q1282870,patinoire,3
http://www.wikidata.org/entity/Q3002150,accident d'avion,3
http://www.wikidata.org/entity/Q6867185,ministère de l'Industrie,3
http://www.wikidata.org/entity/Q1479248,pierre percée,3
http://www.wikidata.org/entity/Q1438105,Réacteur de recherche,3
http://www.wikidata.org/entity/Q3287051,manufacture des tabacs,3
http://www.wikidata.org/entity/Q170584,projet,3
http://www.wikidata.org/entity/Q13107184,pharmacie,3
http://www.wikidata.org/entity/Q623525,rotonde,3
http://www.wikidata.org/entity/Q17504814,poudrière,3
http://www.wikidata.org/entity/Q105131,Point chaud,3
http://www.wikidata.org/entity/Q157575,université de Strasbourg,3
http://www.wikidata.org/entity/Q166542,relations internationales,3
http://www.wikidata.org/entity/Q1089246,verrerie,3
http://www.wikidata.org/entity/Q15911738,centrale hydroélectrique,3
http://www.wikidata.org/entity/Q2956172,Chanson traditionnelle en occitan,3
http://www.wikidata.org/entity/Q3040273,Drôme Classic,3
http://www.wikidata.org/entity/Q505213,scierie,3
http://www.wikidata.org/entity/Q691503,Tour de Bretagne,3
http://www.wikidata.org/entity/Q8063,roche,3
http://www.wikidata.org/entity/Q695207,cabane en rondins,3
http://www.wikidata.org/entity/Q652962,ordre national du Mérite,3
http://www.wikidata.org/entity/Q455403,palace,3
http://www.wikidata.org/entity/Q2162442,Grand Prix des Marbriers,3
http://www.wikidata.org/entity/Q12020836,maison à colombages,3
http://www.wikidata.org/entity/Q849706,terminal aéroportuaire,3
http://www.wikidata.org/entity/Q5710433,attentat,3
http://www.wikidata.org/entity/Q599490,Grand Prix d'Isbergues,3
http://www.wikidata.org/entity/Q1417470,Grand Prix de Plumelec-Morbihan,3
http://www.wikidata.org/entity/Q18965125,bâtiment protégé par le PLU parisien,3
http://www.wikidata.org/entity/Q20646670,étape vallonnée,3
http://www.wikidata.org/entity/Q3024331,commanderie templière,3
http://www.wikidata.org/entity/Q6500733,imprimerie,3
http://www.wikidata.org/entity/Q3064259,faculté de droit de Paris,3
http://www.wikidata.org/entity/Q82414,Jeux olympiques d'hiver,3
http://www.wikidata.org/entity/Q19847637,propriété d'un identifiant unique,3
http://www.wikidata.org/entity/Q14908,ascenseur à bateaux,2
http://www.wikidata.org/entity/Q19317,Coupe du monde de football,2
http://www.wikidata.org/entity/Q3624078,État souverain,2
http://www.wikidata.org/entity/Q6688521,membre permanent du Conseil de sécurité des Nations unies,2
http://www.wikidata.org/entity/Q133156,colonie,2
http://www.wikidata.org/entity/Q13226383,installation,2
http://www.wikidata.org/entity/Q3500690,Cloche d'église,2
http://www.wikidata.org/entity/Q11691,bourse des valeurs,2
http://www.wikidata.org/entity/Q272937,trésor,2
